person_sex,black,parent_edu_college,birth_underweight,birth_age,edu_college,mother_marital_at_birth,prt_inc,hh_inc_at_30,hh_inc_at_31,hh_inc_at_32,hh_inc_at_33,hh_inc_at_34,hh_inc_at_35
1,0,1,0,33,0,1,18029.5073557934,NaN,NaN,NaN,NaN,NaN,NaN
1,1,0,1,25,0,1,29909.2559669922,362.694300518135,602.409638554217,0.962463907603465,37174.7211895911,9397.8102189781,19190.1408450704
1,1,0,1,33,1,1,29909.2559669922,3270.08416220352,6319.3832599119,1425.51674982181,1729.41176470588,NaN,NaN
0,1,0,1,26,1,1,29909.2559669922,23393.5742971888,28574.5909528393,14886.6171003717,35583.9416058394,27904.9295774648,33981.4032121724
0,1,0,0,27,0,1,29909.2559669922,5774.78344562079,773.234200743495,3638.68613138686,316.901408450704,5406.59340659341,967.741935483871
1,1,0,0,37,0,1,29909.2559669922,NaN,NaN,NaN,NaN,NaN,NaN
1,0,0,0,17,0,2,7802.77404928818,NaN,NaN,NaN,NaN,NaN,NaN
0,0,0,0,24,0,1,7802.77404928818,NaN,NaN,NaN,NaN,NaN,NaN
0,1,1,0,40,1,1,27813.3016875099,NaN,60352.9216300698,NaN,NaN,NaN,NaN
0,1,0,0,20,0,2,29909.2559669922,NaN,NaN,NaN,NaN,NaN,NaN
0,0,0,0,20,0,1,29909.2559669922,NaN,NaN,NaN,NaN,NaN,NaN
0,1,0,0,19,0,2,9638.74495821461,14189.3203883495,7007.70077007701,4947.15025906736,5726.90763052209,4384.02309913378,4182.156133829
1,1,0,0,22,0,2,9638.74495821461,1004.01606425703,7882.57940327238,8974.90706319703,21007.299270073,9928.69718309859,426.03550295858
1,1,0,0,25,0,1,9638.74495821461,547.445255474453,0.880281690140845,6762.46830092984,7258.06451612903,757.459831675593,440.528634361234
0,1,0,0,26,0,1,9638.74495821461,572.183098591549,406.593406593407,1453.22580645161,2214.23106350421,6011.01321585903,11280.11404134
1,1,0,0,28,0,1,9638.74495821461,13830.6451612903,20409.3343534813,32500,2992.15965787598,2905.19031141868,14372.4696356275
1,1,0,0,29,0,1,9638.74495821461,1824.7895944912,1982.37885462555,9301.49679258731,552.941176470588,10121.4574898785,NaN
1,1,0,0,31,0,1,9638.74495821461,19633.6421952958,413.840830449827,303.643724696356,78.740157480315,152.963671128107,NaN
0,1,0,0,31,0,1,9638.74495821461,5857.44832501782,3197.92387543253,2577.59784075574,4555.77427821522,11476.0994263862,NaN
1,0,0,0,33,0,1,9638.74495821461,NaN,NaN,NaN,NaN,NaN,NaN
1,1,0,0,18,0,2,9638.74495821461,NaN,NaN,NaN,NaN,NaN,NaN
1,1,0,0,18,0,2,5174.47404927831,NaN,NaN,NaN,NaN,NaN,NaN
0,1,0,0,17,0,2,4291.32962700424,14399.1529910005,NaN,14880.9523809524,NaN,13980.2975341728,NaN
0,1,0,0,22,0,2,5174.47404927831,10934.963868816,NaN,15692.9592376919,NaN,16936.5079365079,NaN
0,1,0,0,30,0,2,5174.47404927831,27515.8674835822,NaN,4366.40330322221,NaN,5469.38361719384,NaN
1,0,0,0,21.5,0,1,18658.3228113544,NaN,NaN,NaN,NaN,NaN,NaN
0,0,0,0,17,0,2,10231.5778900725,NaN,NaN,NaN,NaN,NaN,NaN
1,1,0,0,34.5,0,1,40993.4244384218,NaN,10121.3446344417,NaN,13517.1668018383,NaN,12916.2899415434
0,1,0,0,23,0,1,17437.1630879808,17751.4792899408,18548.3870967742,16832.4407039021,22026.4317180617,31361.3684960798,24218.6851211073
1,1,0,0,25,0,1,17437.1630879808,27543.9938791125,34508.0763582966,36350.6771204562,30449.1349480969,35762.4831309042,30969.1601049869
1,0,0,0,34,0,1,17437.1630879808,NaN,NaN,NaN,NaN,NaN,NaN
0,1,0,0,36,0,1,17437.1630879808,NaN,36131.1839911062,NaN,46221.2811011117,NaN,NaN
1,1,0,0,21,1,2,23298.5736911733,NaN,25681.47631801,NaN,23084.2269397284,NaN,27034.3336036767
1,0,0,0,23,0,2,23298.5736911733,NaN,NaN,NaN,NaN,NaN,NaN
0,1,0,0,32,0,1,35225.8767066094,8761.205382566,NaN,14296.1466089154,NaN,NaN,NaN
1,1,0,0,19,0,1,6839.87093780263,38306.4516129032,34123.947972456,37444.9339207048,34212.4019957234,44964.0138408304,41701.0796221323
0,1,0,0,21,0,1,6839.87093780263,17180.6167400881,19173.2002851034,17300.3460207612,14844.8043184885,15091.2073490814,NaN
0,0,0,0,22,1,1,6839.87093780263,NaN,NaN,NaN,NaN,NaN,NaN
0,1,0,1,23,0,1,6839.87093780263,2508.65051903114,3371.12010796221,2385.82677165354,764.818355640535,NaN,4049.07975460123
1,0,0,0,27,0,1,6839.87093780263,NaN,NaN,NaN,NaN,NaN,NaN
1,0,0,0,29,0,1,6839.87093780263,NaN,NaN,NaN,NaN,NaN,NaN
1,0,0,0,30,0,1,6839.87093780263,NaN,NaN,NaN,NaN,NaN,NaN
0,1,0,0,21.5,1,1,45868.7228948197,NaN,31364.0600364121,NaN,NaN,NaN,NaN
1,0,0,0,26.5,1,1,45868.7228948197,NaN,NaN,NaN,NaN,NaN,NaN
0,1,0,0,25,0,1,24578.7430671427,NaN,NaN,NaN,NaN,NaN,NaN
1,1,0,0,26,0,1,24578.7430671427,34576.1631612492,NaN,43123.3128834356,NaN,80371.6608594657,NaN
1,1,0,0,28,1,1,24578.7430671427,NaN,NaN,NaN,NaN,43135.0750416898,NaN
1,0,0,0,23.5,0,1,31020.8101270774,NaN,4166.54514243335,NaN,10714.1577096616,NaN,NaN
1,0,0,0,26.5,0,1,13241.8884509892,18309.8591549296,22400.6762468301,23870.9677419355,21406.2739097169,20524.2290748899,20669.9928724162
1,0,0,0,26,0,1,13914.7356711379,29364.1703377386,22529.5794725588,1210.38062283737,10796.2213225371,NaN,NaN
1,0,0,0,28,0,1,13914.7356711379,2767.47404844291,7489.87854251012,13637.1391076115,NaN,NaN,NaN
0,0,0,0,36.5,0,1,13241.8884509892,NaN,NaN,NaN,NaN,NaN,NaN
1,0,0,0,21,0,1,9818.87390142926,11406.3360881543,14048.5436893204,18591.8591859186,5015.54404145078,19720.8835341365,20211.7420596728
0,0,0,0,22,0,1,9818.87390142926,25665.0485436893,25962.596259626,32895.3367875648,32875.5020080321,34448.5081809432,34029.7397769517
0,0,0,0,38,1,1,9818.87390142926,NaN,NaN,NaN,NaN,NaN,NaN
1,0,0,0,17.5,0,1,46522.4618149082,14435.0393700787,NaN,NaN,NaN,NaN,NaN
0,0,0,0,20.5,0,1,46522.4618149082,NaN,NaN,NaN,NaN,NaN,NaN
1,0,0,0,18,1,1,23613.8646899353,36311.8811881188,31326.6871165644,28443.5261707989,43932.0388349515,33293.7293729373,26424.8704663212
1,0,0,0,20,0,1,23613.8646899353,28134.9862258953,27912.6213592233,35234.3234323432,50808.2901554404,29538.1526104418,32914.3407122233
1,0,0,0,22,1,1,23613.8646899353,45748.0748074807,34196.8911917098,32128.5140562249,37035.6111645813,37620.8178438662,NaN
1,0,0,0,24,0,1,23613.8646899353,24096.3855421687,24542.8296438884,28068.7732342007,17335.7664233577,19366.1971830986,19442.0963651733
1,0,0,0,25,0,1,23613.8646899353,20307.9884504331,33881.0408921933,25656.9343065693,26408.4507042254,33981.4032121724,37822.5806451613
0,0,0,0,29,0,1,23613.8646899353,36348.2671174979,37500,35960.2142310635,42584.4346549192,53471.1332858161,55361.937716263
1,0,0,0,39,0,1,23613.8646899353,NaN,NaN,NaN,NaN,NaN,NaN
1,0,0,0,44,0,4,18551.3155373865,NaN,NaN,NaN,NaN,NaN,NaN
1,0,0,0,19,0,1,17659.096482576,NaN,NaN,NaN,NaN,NaN,NaN
0,0,0,0,20,0,1,17659.096482576,NaN,NaN,NaN,NaN,NaN,NaN
1,0,0,0,25,0,1,17659.096482576,NaN,NaN,NaN,NaN,NaN,NaN
0,0,0,0,25,0,1,36758.3770835449,NaN,NaN,NaN,NaN,NaN,NaN
1,0,0,0,30,0,1,36758.3770835449,NaN,NaN,NaN,NaN,NaN,NaN
0,1,0,0,31,0,1,17272.0479636775,13427.1255060729,13152.2309711286,16921.6061185468,NaN,17177.9141104295,NaN
0,0,0,0,29.5,0,2,11599.2858854081,NaN,NaN,NaN,NaN,NaN,NaN
1,0,0,0,32.5,0,1,11599.2858854081,NaN,NaN,NaN,NaN,NaN,NaN
0,0,0,0,31,0,1,17272.0479636775,NaN,NaN,NaN,NaN,NaN,NaN
0,1,0,0,16,1,2,23191.1087848051,NaN,31116.0058737151,26372.0598717035,22630.4498269896,30634.2780026991,28213.9107611549
0,0,0,0,20,0,2,24011.8377370589,NaN,NaN,NaN,NaN,NaN,NaN
0,0,0,0,21,0,2,24011.8377370589,NaN,NaN,NaN,NaN,NaN,NaN
0,1,0,0,27,0,1,28198.971237106,NaN,NaN,NaN,NaN,NaN,NaN
1,1,0,0,24,0,1,28198.971237106,NaN,NaN,NaN,NaN,NaN,NaN
0,1,0,0,33.5,0,1,25963.3659448246,35960.2142310635,41850.2202643172,48467.5694939416,45673.3564013841,52061.4035087719,53253.937007874
1,1,0,0,27.5,0,1,25963.3659448246,21174.2059672762,23234.2007434944,40444.3430656934,23088.9084507042,11712.5950972105,0.806451612903226
1,1,0,0,24.5,0,1,25963.3659448246,11001.100110011,1.03626943005181,686.746987951807,3824.83156881617,4739.77695167286,333.029197080292
0,0,0,0,26,0,1,12443.0662436256,NaN,NaN,NaN,NaN,NaN,NaN
1,0,1,0,31.5,0,1,35536.8535154259,NaN,NaN,NaN,NaN,NaN,NaN
1,1,1,0,22.5,0,1,44119.711372825,NaN,20858.8957055215,NaN,26132.4041811847,NaN,43913.2851584213
1,0,1,0,26.5,0,1,44119.711372825,NaN,NaN,NaN,NaN,NaN,NaN
0,0,1,0,27.5,0,1,44119.711372825,NaN,NaN,NaN,NaN,NaN,NaN
1,1,0,0,23.5,0,1,18342.306557786,27240.7732864675,23316.8316831683,25478.527607362,28783.7465564738,27192.9611650485,27686.4686468647
1,1,0,0,24.5,0,1,18342.306557786,16628.7128712871,6134.96932515337,8539.94490358127,3640.77669902913,6862.48624862486,5181.34715025907
1,1,0,0,27.5,0,1,18342.306557786,10922.3300970874,19801.9801980198,19689.1191709845,21084.3373493976,28565.9287776708,24782.5278810409
1,1,0,0,30.5,0,1,18342.306557786,NaN,7699.71126082772,8364.31226765799,7299.2700729927,7042.25352112676,8453.0853761623
0,1,0,0,33.5,0,1,18342.306557786,2737.22627737226,3521.12676056338,2535.92561284869,4290.32258064516,4896.71002295333,3609.39794419971
0,1,0,0,41.5,0,1,18342.306557786,37217.2739541161,37399.6062992126,38687.0618228171,NaN,36625.7668711656,NaN
0,0,0,0,26,0,1,7821.53500981681,NaN,NaN,NaN,NaN,NaN,NaN
0,1,0,0,31,0,1,33399.9349479033,NaN,NaN,NaN,NaN,NaN,NaN
0,1,0,0,23,0,1,33399.9349479033,NaN,12775.8420441347,NaN,13896.6092273485,NaN,9105.34674430916
1,0,0,0,30,0,2,10358.6304833689,NaN,NaN,NaN,NaN,NaN,NaN
1,1,0,0,30,0,2,10358.6304833689,27124.2088772411,NaN,43806.02691283,NaN,23182.9404468898,NaN
1,0,0,0,24.5,1,1,38183.0408349248,NaN,NaN,NaN,NaN,NaN,NaN
1,0,0,0,27.5,0,1,38183.0408349248,NaN,NaN,NaN,NaN,NaN,NaN
0,0,0,0,22,1,1,33399.9349479033,NaN,NaN,NaN,NaN,NaN,NaN
0,0,0,0,21,0,2,7821.53500981681,NaN,NaN,NaN,NaN,NaN,NaN
0,0,0,0,17,0,2,33399.9349479033,NaN,NaN,NaN,NaN,NaN,NaN
0,0,0,0,25.5,0,1,18342.306557786,NaN,NaN,NaN,NaN,NaN,NaN
1,1,1,0,26.5,0,1,44975.1991222851,NaN,NaN,NaN,NaN,NaN,NaN
1,1,1,0,30.5,0,1,44975.1991222851,NaN,7983.05982001059,NaN,11557.5396825397,NaN,9444.36445381625
0,0,0,0,22.5,0,1,44406.6407921309,50702.8112449799,50856.5928777671,70631.9702602231,50182.4817518248,52816.9014084507,54945.0549450549
1,0,0,0,23.5,1,1,44406.6407921309,33686.2367661213,32828.0669144981,38777.3722627737,40052.8169014085,42265.4268808115,38629.0322580645
0,0,0,0,25.5,1,1,44406.6407921309,NaN,NaN,NaN,NaN,NaN,NaN
1,0,0,0,27.5,0,1,44406.6407921309,NaN,NaN,NaN,NaN,NaN,27680.9688581315
1,0,0,0,28.5,0,1,44406.6407921309,NaN,NaN,NaN,NaN,NaN,NaN
0,0,0,0,29.5,0,1,44406.6407921309,NaN,NaN,NaN,NaN,NaN,NaN
0,0,1,0,27,0,1,49684.8223942883,NaN,NaN,NaN,NaN,NaN,NaN
0,0,1,0,26,0,1,49684.8223942883,NaN,NaN,NaN,NaN,NaN,NaN
0,0,0,0,24,0,2,14088.3360380509,NaN,NaN,NaN,NaN,NaN,NaN
0,0,0,0,28,0,1,14088.3360380509,NaN,NaN,NaN,NaN,NaN,NaN
1,0,0,0,31,0,1,14088.3360380509,NaN,NaN,NaN,NaN,NaN,NaN
1,0,0,0,15,0,2,12221.3618774408,NaN,NaN,NaN,NaN,NaN,NaN
1,0,0,0,21,0,4,12221.3618774408,NaN,NaN,NaN,NaN,NaN,NaN
0,1,0,0,24,0,4,12221.3618774408,23759.3316898525,NaN,22700.3919978373,NaN,19666.0930722854,NaN
1,1,0,0,28.5,0,4,11931.3213606814,NaN,NaN,NaN,NaN,3768.00058730116,NaN
1,0,0,0,18,0,1,13188.4090831265,18895.4116059379,19881.2335958005,NaN,NaN,NaN,NaN
1,0,0,0,18,0,1,15572.4520014876,26988.2352941176,22267.2064777328,17780.1837270341,NaN,NaN,NaN
1,0,0,0,20,0,1,15572.4520014876,9174.5406824147,NaN,NaN,NaN,NaN,NaN
0,0,0,0,26.5,0,1,15706.1448986481,NaN,NaN,NaN,NaN,NaN,NaN
1,0,0,0,30,0,1,8956.19548256595,NaN,NaN,NaN,NaN,NaN,NaN
0,0,0,0,33,0,1,8956.19548256595,NaN,NaN,NaN,NaN,NaN,NaN
1,0,0,1,34,0,1,8956.19548256595,NaN,NaN,NaN,NaN,NaN,NaN
0,0,0,1,22,0,1,8956.19548256595,NaN,NaN,NaN,NaN,NaN,NaN
1,0,0,0,18.5,0,2,31198.1799383696,NaN,NaN,NaN,NaN,NaN,NaN
1,0,0,0,23.5,0,1,31198.1799383696,NaN,NaN,NaN,NaN,NaN,NaN
1,0,0,0,26.5,0,1,31198.1799383696,NaN,NaN,NaN,NaN,NaN,NaN
0,0,0,0,31.5,0,1,31198.1799383696,NaN,NaN,NaN,NaN,NaN,NaN
1,1,0,1,17,0,2,12696.7165827474,2419.35483870968,9181.33129303749,23571.2187958884,NaN,NaN,NaN
1,1,0,0,18,0,2,12696.7165827474,7651.10941086458,368.575624082232,NaN,0,NaN,NaN
1,1,0,0,19,0,2,12696.7165827474,22675.4772393539,NaN,57437.3702422145,59380.5668016194,NaN,51319.3116634799
0,1,0,0,22,0,2,12696.7165827474,11808.367071525,NaN,NaN,NaN,NaN,NaN
0,0,0,0,23,0,2,12696.7165827474,NaN,NaN,NaN,NaN,NaN,NaN
1,0,0,0,24,0,2,12696.7165827474,NaN,NaN,NaN,NaN,NaN,NaN
1,1,0,0,25,1,2,12696.7165827474,NaN,40582.8220858896,NaN,34262.4854819977,NaN,33351.8621456365
1,0,0,0,24.5,0,1,15305.6114303557,24979.3388429752,25060.6796116505,28672.1672167217,26216.5803108808,25868.4738955823,29126.082771896
0,0,0,0,29.5,0,1,15305.6114303557,1539.94225216554,2360.59479553903,2406.93430656934,1154.92957746479,2028.74049027895,1137.09677419355
1,0,1,0,30.5,0,1,42465.7362520914,NaN,NaN,NaN,NaN,NaN,NaN
0,0,1,0,31.5,0,1,42465.7362520914,NaN,NaN,NaN,NaN,NaN,NaN
1,1,0,0,27,0,1,30159.1925080571,20313.6136849608,25604.8442906574,35762.4831309042,41008.530183727,34161.8865519439,NaN
0,1,0,0,35,1,1,30159.1925080571,NaN,NaN,26816.564758199,NaN,25622.0222339862,NaN
1,1,0,0,17,0,2,18212.6591141324,22823.3305156382,19922.5806451613,18982.402448355,23345.080763583,19878.1183178902,20069.2041522491
1,1,0,0,19,0,1,18212.6591141324,6732.97628156083,27239.3538913363,32074.1268709907,27680.9688581315,25910.9311740891,31887.7952755905
1,1,0,0,21,0,1,18212.6591141324,5702.06699928724,17.3010380622837,1484.48043184885,1329.39632545932,NaN,NaN
1,0,0,0,30,0,1,38923.8358112359,NaN,NaN,8453.0853761623,8870.96774193548,9181.33129303749,10279.0014684288
1,0,0,0,34,1,1,38923.8358112359,87521.0405508799,62041.1160058737,66143.977191732,49215.2249134948,52180.8367071525,49866.7979002625
1,1,0,0,20,0,2,28804.1631471943,NaN,NaN,2912.65060240964,11190.5678537055,13275.092936803,64.7810218978102
1,1,0,0,22,0,2,28804.1631471943,NaN,NaN,NaN,9005.47445255474,14964.7887323944,10650.8875739645
0,0,0,0,28,0,2,28804.1631471943,NaN,NaN,NaN,NaN,NaN,NaN
1,0,0,0,35,0,1,28804.1631471943,NaN,NaN,NaN,NaN,NaN,NaN
0,1,1,0,20,1,1,47215.7377138768,20996.062992126,NaN,NaN,NaN,NaN,NaN
1,1,1,1,18,0,1,47215.7377138768,2905.19031141868,0,NaN,NaN,NaN,NaN
0,0,1,0,25,1,1,47215.7377138768,NaN,NaN,NaN,NaN,NaN,NaN
0,0,0,0,29,0,1,47215.7377138768,NaN,NaN,NaN,NaN,NaN,NaN
1,1,0,0,22,0,1,15366.4532155089,532.258064516129,3773.52716143841,5453.74449339207,NaN,NaN,NaN
0,0,0,0,23,0,1,15366.4532155089,NaN,NaN,NaN,NaN,NaN,NaN
0,0,0,0,24,0,1,15366.4532155089,NaN,NaN,NaN,NaN,NaN,NaN
1,1,0,1,28,0,1,15366.4532155089,12564.3044619423,NaN,NaN,NaN,NaN,NaN
0,0,0,0,18,0,2,17903.6652249408,NaN,NaN,NaN,NaN,NaN,NaN
1,0,1,0,20,0,1,62697.6982860582,NaN,NaN,NaN,NaN,NaN,NaN
1,0,1,1,23,0,1,62697.6982860582,NaN,NaN,NaN,NaN,NaN,NaN
1,0,0,0,21.5,0,1,35402.0522326756,NaN,NaN,NaN,NaN,NaN,NaN
1,0,1,0,24,0,1,41049.540636077,61651.4598540146,88204.2253521127,74725.2747252747,76983.8709677419,66335.1185921959,63920.704845815
1,0,1,0,25,0,1,41049.540636077,42253.5211267606,46238.3770076078,42741.935483871,42119.3573068095,47604.9926578561,54183.891660727
0,0,1,0,30,0,1,41049.540636077,1496.7925873129,206.920415224913,168.016194331984,32938.9763779528,NaN,NaN
0,0,1,0,32,1,1,41049.540636077,18219.9730094467,13811.0236220472,NaN,NaN,NaN,NaN
1,0,0,0,19.5,0,1,26255.3179281212,15056.0553633218,24291.4979757085,22307.7427821522,NaN,NaN,NaN
1,0,0,0,24.5,0,1,26255.3179281212,NaN,NaN,NaN,NaN,NaN,NaN
1,0,0,0,35.5,0,1,26255.3179281212,NaN,NaN,NaN,NaN,NaN,NaN
0,0,0,0,21,1,1,14835.3581988495,47899.6062992126,13384.3212237094,NaN,19429.4478527607,NaN,NaN
1,0,0,0,21,0,1,32987.6924326327,38563.1067961165,40594.0594059406,34196.8911917098,33232.9317269076,35274.302213667,45816.9144981413
0,0,0,0,22,0,1,32987.6924326327,10165.0165016502,5284.97409326425,7861.44578313253,4812.31953801732,6462.82527881041,31952.5547445256
1,0,0,0,20,0,1,10006.4070010969,NaN,NaN,NaN,NaN,NaN,NaN
0,1,0,0,19,0,1,10006.4070010969,3366.33663366337,3854.92227979275,4299.19678714859,6313.76323387873,3183.08550185874,14434.3065693431
1,1,0,0,30,0,5,10189.002531704,16526.3963274675,15732.0117474303,18531.7177476835,19030.4498269896,20242.9149797571,20996.062992126
1,1,0,0,32,1,5,10189.002531704,16393.4426229508,17063.6678200692,17543.8596491228,17741.469816273,NaN,NaN
1,0,0,0,27,0,5,10006.4070010969,NaN,NaN,NaN,NaN,NaN,NaN
0,1,0,0,20.5,0,1,12428.9560333328,2887.39172281039,3717.47211895911,1916.05839416058,3521.12676056338,1690.61707523246,4032.25806451613
0,0,0,0,21.5,0,1,12428.9560333328,NaN,NaN,NaN,NaN,NaN,NaN
0,1,0,0,23.5,0,1,12428.9560333328,15845.0704225352,17920.5409974641,16129.0322580645,19640.3978576894,18575.624082232,21867.4269422666
0,1,0,0,28.5,0,1,12428.9560333328,1975.76621525303,760.553633217993,2420.37786774629,NaN,669.216061185468,NaN
0,1,0,0,30.5,0,1,12428.9560333328,2356.27530364372,NaN,1912.04588910134,NaN,2147.23926380368,NaN
0,0,0,0,32.5,0,1,12428.9560333328,NaN,NaN,NaN,NaN,NaN,NaN
1,0,0,0,26.5,0,1,12428.9560333328,NaN,NaN,NaN,NaN,NaN,NaN
0,1,0,0,34.5,0,1,12428.9560333328,26073.6196319018,NaN,34088.2694541231,NaN,40207.8932740411,NaN
0,1,0,0,36.5,0,1,12428.9560333328,4819.97677119628,NaN,2390.21678710395,NaN,3705.66437268396,NaN
0,1,0,0,37.5,0,1,12428.9560333328,NaN,9300.72262367982,NaN,5178.4012705135,NaN,6448.4126984127
0,1,0,0,24,0,2,21555.6442786247,NaN,NaN,NaN,21754.1903217086,NaN,11457.9991416917
0,1,0,0,17,0,2,21555.6442786247,9211.22286924299,NaN,10069.4444444444,NaN,6038.00225728392,NaN
0,1,0,1,20,0,2,21555.6442786247,NaN,9609.24836161131,NaN,11648.3839013831,NaN,24390.8812948074
1,1,0,0,33.5,0,5,39498.234641813,32127.0084162204,24229.0748898678,14005.7020669993,12525.2595155709,40891.363022942,35279.5275590551
1,1,0,1,35.5,0,5,39498.234641813,21418.3891660727,25638.7543252595,18353.5762483131,15747.375328084,22307.2020395156,NaN
0,1,0,1,34,1,1,41081.8707598878,NaN,47629.0983524952,NaN,59232.4128418035,NaN,NaN
1,0,0,0,25.5,0,1,35047.9097356671,NaN,NaN,NaN,NaN,NaN,NaN
0,0,0,1,43.5,0,1,39498.234641813,NaN,NaN,NaN,NaN,NaN,NaN
1,0,0,0,21.5,0,1,35047.9097356671,NaN,NaN,NaN,NaN,NaN,NaN
1,0,0,0,30.5,0,1,35047.9097356671,NaN,NaN,NaN,NaN,NaN,NaN
0,0,1,0,30.5,1,4,70008.3608464373,NaN,40079.4445847888,NaN,39326.5071640984,NaN,40007.166457645
0,1,0,0,27.5,1,1,64239.9711884453,NaN,20296.8707758854,NaN,23124.3255405051,NaN,27498.2378030083
1,0,1,0,33.5,0,1,70008.3608464373,12672.3438767234,NaN,8416.42118771536,NaN,11142.6603001908,NaN
0,1,0,0,33.5,1,1,64239.9711884453,NaN,20864.6464022008,NaN,NaN,NaN,NaN
1,0,0,0,36.5,0,5,39498.234641813,NaN,NaN,NaN,NaN,NaN,NaN
1,0,0,0,39.5,0,4,39498.234641813,NaN,NaN,NaN,NaN,NaN,NaN
0,0,0,0,38.5,1,5,39498.234641813,NaN,NaN,NaN,NaN,NaN,NaN
0,0,0,1,40.5,0,4,39498.234641813,NaN,NaN,NaN,NaN,NaN,NaN
1,0,0,0,20.5,0,1,35047.9097356671,NaN,NaN,NaN,NaN,NaN,NaN
1,0,0,0,18,0,2,18108.9289308247,NaN,NaN,NaN,NaN,NaN,NaN
1,0,0,0,20,0,1,18108.9289308247,NaN,NaN,NaN,NaN,NaN,NaN
1,0,0,0,22,0,1,18108.9289308247,NaN,NaN,NaN,NaN,NaN,NaN
1,0,0,0,24,0,1,18108.9289308247,NaN,NaN,NaN,NaN,NaN,NaN
1,0,0,0,25,0,1,18108.9289308247,NaN,NaN,NaN,NaN,NaN,NaN
0,0,0,0,23,0,1,16119.4221971034,NaN,NaN,NaN,NaN,NaN,NaN
0,0,0,0,20,0,2,16119.4221971034,NaN,NaN,NaN,NaN,NaN,NaN
0,0,0,0,29,0,1,16119.4221971034,NaN,NaN,NaN,NaN,NaN,NaN
0,0,0,0,31,0,1,16119.4221971034,NaN,NaN,NaN,NaN,NaN,NaN
1,1,0,0,27,0,4,16693.7469042396,19313.6580224222,NaN,NaN,NaN,NaN,NaN
0,0,0,1,38.5,0,4,18969.7712367789,NaN,NaN,NaN,NaN,NaN,NaN
1,1,0,0,22,0,2,14684.2039625249,30725.3886010363,28614.4578313253,33071.2223291627,42007.4349442379,43293.795620438,45340.6690140845
1,1,0,0,27,0,2,14684.2039625249,NaN,NaN,NaN,NaN,NaN,NaN
0,1,0,0,28,0,2,14684.2039625249,14767.5401521555,16532.2580645161,11239.4797245601,9397.94419970631,9265.85887384177,7611.76470588235
0,1,0,0,31,0,2,14684.2039625249,1779.73568281938,256.593014967926,827.681660899654,1009.44669365722,327.42782152231,17527.0873167623
0,1,0,0,33,0,2,14684.2039625249,26984.7750865052,19973.6842105263,20537.4015748031,13766.7304015296,NaN,NaN
0,0,0,0,35,0,2,14684.2039625249,NaN,NaN,NaN,NaN,NaN,NaN
0,1,0,0,37,0,2,14684.2039625249,NaN,14110.4294478528,NaN,13356.5621370499,NaN,15380.7670928293
0,1,0,0,15,0,2,6918.70215727886,10162.6016260163,NaN,12284.6025569761,NaN,31233.4568554791,NaN
1,1,0,1,17,0,2,6918.70215727886,26236.798221234,NaN,17787.188988883,NaN,21577.380952381,NaN
1,1,0,0,18,0,1,6918.70215727886,NaN,0,NaN,30715.2777777778,NaN,18578.4684839505
1,1,1,0,29.5,1,1,41423.8316355501,31011.2633605408,NaN,19388.6861313869,NaN,4999.85417092002,NaN
1,0,0,0,18,0,2,10318.7157111527,NaN,NaN,NaN,NaN,NaN,NaN
0,1,1,0,34.5,1,1,41423.8316355501,NaN,26800.5272652694,NaN,36397.9892662986,NaN,NaN
0,1,0,0,28.5,0,1,13267.2218970193,NaN,7168.25894937218,NaN,10045.9408603189,NaN,NaN
1,0,0,0,41,0,1,6918.70215727886,NaN,NaN,NaN,NaN,NaN,NaN
0,0,0,0,41.5,0,5,9502.60550341449,NaN,NaN,NaN,NaN,NaN,NaN
1,0,0,0,35.5,0,1,26858.3126294149,NaN,NaN,NaN,NaN,NaN,NaN
0,0,0,0,26,0,1,41573.2472630544,27513.0522088353,27305.1010587103,28934.0148698885,25775.5474452555,25035.2112676056,24218.089602705
0,0,0,0,29,0,1,41573.2472630544,34306.5693430657,39612.676056338,38081.1496196112,45967.7419354839,46901.3006885998,41850.2202643172
1,0,0,0,33,0,1,41573.2472630544,NaN,NaN,NaN,NaN,NaN,NaN
1,0,0,0,36,0,1,41573.2472630544,NaN,NaN,NaN,NaN,NaN,NaN
0,1,0,0,10,0,1,44813.2508302236,15460.1226993865,13768.5950413223,18557.0388349515,12233.2233223322,33160.621761658,32680.7228915663
0,1,0,0,19,0,2,44813.2508302236,NaN,15337.4233128834,NaN,108246.225319396,NaN,116814.897165092
0,1,0,0,19,0,2,44813.2508302236,NaN,NaN,NaN,14092.9152148664,NaN,7459.69983324069
0,0,0,1,27.5,1,1,50082.6536075492,44014.0845070423,44885.8833474218,43548.3870967742,36725.32517215,35242.2907488987,30669.9928724162
1,0,0,0,28.5,1,1,50082.6536075492,35502.9585798817,36693.5483870968,38638.1025248661,41409.691629956,NaN,NaN
0,0,0,0,30.5,0,1,50082.6536075492,28691.6602907422,15740.8223201175,43518.8880969351,45664.3598615917,44947.3684210526,40260.498687664
0,0,0,0,31.5,1,1,50082.6536075492,41850.2202643172,53456.8781183179,42213.1487889273,44535.0877192982,45930.4461942257,NaN
0,0,0,0,33.5,0,1,50082.6536075492,43883.7370242215,30269.2307692308,35427.8215223097,NaN,NaN,NaN
1,0,0,0,36.5,0,1,50082.6536075492,NaN,NaN,NaN,NaN,NaN,NaN
0,0,0,1,38.5,0,1,50082.6536075492,NaN,NaN,NaN,NaN,NaN,NaN
